task,method,info,algorithm,q,contrast,block_days,n,delta,relative_pct,ci_low,ci_high,scenario,interpretation
observed_change,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0909896758539528,0.9482519433055886,-0.4028672840485172,0.467720323689923,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_sequential_ols,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_sequential_ols,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_pca_2,3,577,-0.0124915903881723,-0.1287925837547608,-0.0843694938655787,0.0497066842506914,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_pca_2,7,577,-0.0124915903881723,-0.1287925837547608,-0.0820848185853659,0.0453586990485005,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_residual,3,577,2.616816834471773e-17,1.5557316519988052e-16,-7.808949203251755e-19,5.261966547531685e-17,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_residual,7,577,2.616816834471773e-17,1.5557316519988052e-16,6.597233183501309e-18,4.646759080046313e-17,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0701833975616929,0.4189976946166662,-0.1594247018637651,0.3019419720634955,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0701833975616929,0.4189976946166662,-0.1482548996157876,0.2810819060801528,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_sequential_ols,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_sequential_ols,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_pca_2,3,577,0.0019488703305766,0.0115876302329132,-0.0552022586445429,0.0597945688624809,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_pca_2,7,577,0.0019488703305766,0.0115876302329132,-0.0386512315428337,0.0474138933192006,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.025456054032928,0.2766970182025447,-0.0554570453859012,0.1043047052803402,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.025456054032928,0.2766970182025447,-0.0435717765136715,0.0976355332291156,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.4010576176856718,-4.166188404874996,-1.175035892522713,0.2014113205157811,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.4010576176856718,-4.166188404874996,-1.2086499973093716,0.1693407991412542,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,3,577,-0.0478419079452643,-0.5159118333093186,-0.1282016354027823,0.0252840944496052,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,7,577,-0.0478419079452643,-0.5159118333093186,-0.1202114138855028,0.0255432579077123,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,3,577,-0.1616981450677143,-1.7225517727411075,-0.3141527023878601,-0.0196900618437927,clock_FXUTC_USNY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,7,577,-0.1616981450677143,-1.7225517727411075,-0.2626621914859487,-0.0572191799690968,clock_FXUTC_USNY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,0.0273615037335789,0.1646341515524843,-0.0621149787197887,0.1145705972896852,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,0.0273615037335789,0.1646341515524843,-0.0454416338745729,0.0986735385969275,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.1237772724467188,-0.7380558796836568,-0.5184765490842999,0.2218958627259999,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.1237772724467188,-0.7380558796836568,-0.4613604633833407,0.2049465999428177,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,3,577,-0.0697600874729365,-0.4173077391932673,-0.217421637826961,0.0636221138795218,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,7,577,-0.0697600874729365,-0.4173077391932673,-0.193905601880463,0.0397537059833649,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,3,577,0.1195285949475779,0.7232142083097493,-0.0450943813530163,0.2889755211046748,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,7,577,0.1195285949475779,0.7232142083097493,0.0023931481994685,0.2549573641087674,clock_FXUTC_USNY_quote,higher_loss_interval
observed_change,joint_ols,without_positioning,linear_qr,0.1,add_residual,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,without_positioning,linear_qr,0.1,add_residual,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,without_positioning,linear_qr,0.5,add_residual,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,without_positioning,linear_qr,0.5,add_residual,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,add_residual,3,577,-0.0063914657629917,-0.0658622112698759,-0.1934823583616746,0.1857804499606215,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,add_residual,7,577,-0.0063914657629917,-0.0658622112698759,-0.203352283781441,0.186358674028014,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.0105081895982596,-0.0621181188935462,-0.1376369085456148,0.1253499504124863,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.0105081895982596,-0.0621181188935462,-0.1430280747104446,0.1286372095237457,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_residual,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_residual,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0909896758539528,0.9482519433055886,-0.4453997654234319,0.5120818392972565,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0909896758539528,0.9482519433055886,-0.4028672840485172,0.467720323689923,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_residual,3,577,2.616816834471773e-17,1.5557316519988052e-16,-7.808949203251755e-19,5.261966547531685e-17,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_residual,7,577,2.616816834471773e-17,1.5557316519988052e-16,6.597233183501309e-18,4.646759080046313e-17,clock_FXUTC_USNY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0701833975616929,0.4189976946166662,-0.1594247018637651,0.3019419720634955,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0701833975616929,0.4189976946166662,-0.1482548996157876,0.2810819060801528,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1161933013619346,1.2629742213922754,0.0063097117069499,0.2182007676996575,clock_FXUTC_USNY_quote,higher_loss_interval
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1161933013619346,1.2629742213922754,0.0218813393514456,0.2115160718006379,clock_FXUTC_USNY_quote,higher_loss_interval
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.3817399019673593,-3.9363121310887936,-1.2176581760553888,0.2394232975181113,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.3817399019673593,-3.9363121310887936,-1.2344417763671631,0.2356779535647185,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,0.0629114918979056,0.3785384090130162,-0.0435378001048831,0.1653292980084648,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,0.0629114918979056,0.3785384090130162,-0.0499007506498514,0.1699398779528015,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.2234654077363271,-1.3218146444700911,-0.6453364595164979,0.138714492668307,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.2234654077363271,-1.3218146444700911,-0.5755894124506713,0.1124535139277331,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0058131853702647,0.305561161122861,-0.0176491194588974,0.0279065848179062,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0058131853702647,0.305561161122861,-0.0115418247099501,0.0238655533195676,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0157914811634939,0.3999517083636956,-0.0256297720977067,0.0560502160307531,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0157914811634939,0.3999517083636956,-0.0163368750332007,0.0493468215069023,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_1,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_1,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_1,with_positioning,linear_qr,0.5,add_positioning,3,577,9.620650126734458e-19,2.53632316101175e-17,-3.1429043347522586e-17,3.4340917773301097e-17,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_1,with_positioning,linear_qr,0.5,add_positioning,7,577,9.620650126734458e-19,2.53632316101175e-17,-2.1265764753951088e-17,2.6800030492932894e-17,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0201497566174737,1.0756143026328449,0.0019186914433966,0.03902896550774,clock_FXUTC_USNY_quote,higher_loss_interval
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0201497566174737,1.0756143026328449,0.0033571658028058,0.0382232180254673,clock_FXUTC_USNY_quote,higher_loss_interval
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0070358684585343,0.1786672627597199,-0.027611750224112,0.0415646682387856,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0070358684585343,0.1786672627597199,-0.0163757355173499,0.0314815346587311,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_2,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.0001272132479064,-0.0045880184786008,-0.0109543971150553,0.0091394223948885,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.0001272132479064,-0.0045880184786008,-0.0098891423425956,0.0077992428605479,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0679042742849384,-5.14080270860821,-0.1051063482844927,-0.0363072828018109,clock_FXUTC_USNY_quote,lower_loss_interval
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0679042742849384,-5.14080270860821,-0.1009261618345089,-0.0365056616827117,clock_FXUTC_USNY_quote,lower_loss_interval
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.0145850179545122,-0.5095650189675798,-0.050097097259289,0.0199375150709186,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.0145850179545122,-0.5095650189675798,-0.0460992712988796,0.0186972228225385,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0044749874130183,0.2751246569019546,-0.0009024846100022,0.0109872488694625,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0044749874130183,0.2751246569019546,0.0011050892578174,0.0080099547491257,clock_FXUTC_USNY_quote,higher_loss_interval
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.0004517523331636,-0.0117613762021063,-0.0017990780390543,0.0008692969574614,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.0004517523331636,-0.0117613762021063,-0.0019586282231138,0.0008629433322557,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0206656824216151,-1.2941592587788122,-0.0588913589184321,0.0152186591624076,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0206656824216151,-1.2941592587788122,-0.0581772394639119,0.0196195812165835,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0370912743088703,1.0753696072702703,-0.024375228571345,0.0970078454288019,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0370912743088703,1.0753696072702703,-0.0124172075223888,0.089258064728077,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,1.1159954147011972e-17,2.9154729212326983e-16,-3.1339051864846984e-17,5.89610667788288e-17,clock_FXUTC_USNY_quote,numerical_tie
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,1.1159954147011972e-17,2.9154729212326983e-16,-2.491967365830648e-17,5.789345670521117e-17,clock_FXUTC_USNY_quote,numerical_tie
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0110652380357906,0.5847338445525513,-0.0171186241515787,0.0364687400138383,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0110652380357906,0.5847338445525513,-0.0121033656275104,0.031898191088857,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0088996497451539,0.2251630484551705,-0.0342416078044854,0.0523607734961792,clock_FXUTC_USNY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0088996497451539,0.2251630484551705,-0.0222244903811581,0.0397383172374591,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.072425548423425,-0.7646211712817357,-0.1286504284527972,-0.0234981161628146,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,baseline,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.072425548423425,-0.7646211712817357,-0.1187959891592474,-0.0306790360608271,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,baseline,with_positioning,linear_qr,0.5,add_positioning,3,577,-8.081346106456945e-17,-4.631849523141347e-16,-1.801178999948576e-16,1.7668678041881837e-17,clock_FXKST_USNY_quote,numerical_tie
observed_change,baseline,with_positioning,linear_qr,0.5,add_positioning,7,577,-8.081346106456945e-17,-4.631849523141347e-16,-1.4456864301703132e-16,-1.4401600393575185e-17,clock_FXKST_USNY_quote,numerical_tie
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.3036077417271966,-3.283395410658457,-0.6018513504126556,-0.0559369359563895,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.3036077417271966,-3.283395410658457,-0.5529638395256986,-0.0853871608026912,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.2751088761694928,-1.5023517574398697,-0.6354895211798337,0.0899320621427861,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.2751088761694928,-1.5023517574398697,-0.534594723323484,-0.019391631825178,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,sequential_ols,without_positioning,linear_qr,0.1,add_residual,3,577,-0.0209123853231667,-0.2207791712754633,-0.1563020485721895,0.1237098318119525,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,linear_qr,0.1,add_residual,7,577,-0.0209123853231667,-0.2207791712754633,-0.1323999690235725,0.0908393214835999,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,linear_qr,0.5,add_residual,3,577,0.0077762447296393,0.0445697968733599,-0.037980029579149,0.0502166443393573,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,linear_qr,0.5,add_residual,7,577,0.0077762447296393,0.0445697968733599,-0.0264092581598744,0.0437047875395486,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1427441262052129,1.5437202167979631,-0.0478753146240863,0.3570211594768657,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1427441262052129,1.5437202167979631,-0.0414394978905004,0.3331222540661632,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.0295538688290869,-0.1613917638454216,-0.1888818572134907,0.139551306519328,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.0295538688290869,-0.1613917638454216,-0.1546458895677951,0.1074028131354889,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.1,add_residual,3,577,-0.0242039782321248,-0.2574985264552364,-0.1549551527364152,0.110766205931786,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.1,add_residual,7,577,-0.0242039782321248,-0.2574985264552364,-0.1330014392329697,0.0818732600030522,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.0757171413323832,-0.8011403893247978,-0.120382423148634,-0.0340545168021099,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.0757171413323832,-0.8011403893247978,-0.1096537749972064,-0.043377350761546,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,sequential_ols,with_positioning,linear_qr,0.5,add_residual,3,577,0.0125734807455186,0.0720653094523761,-0.0355850423241645,0.0561922533166677,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.5,add_residual,7,577,0.0125734807455186,0.0720653094523761,-0.022740876523291,0.0488601501386123,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0047972360158792,0.027483263344369,-0.0004509020680707,0.0123799060541573,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0047972360158792,0.027483263344369,-0.0002812636992937,0.0118434280212212,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1287592046161277,1.4397516640568246,-0.0746105521081592,0.3493745200499989,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1287592046161277,1.4397516640568246,-0.0205560713713479,0.3027223536374995,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.3175926633162818,-3.382421577749068,-0.6628155306477561,-0.0156580487008742,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.3175926633162818,-3.382421577749068,-0.6482152653435792,-0.0116640544914582,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.0345358039252506,-0.1914744079211082,-0.2069069584537713,0.1445118238416319,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.0345358039252506,-0.1914744079211082,-0.1580567715037977,0.0962280463221267,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.2800908112656565,-1.532030353192771,-0.686396794530916,0.1352427456432577,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.2800908112656565,-1.532030353192771,-0.5673987408261889,0.0112428947257617,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,linear_qr,0.1,add_residual,3,577,-0.0189108295595401,-0.1996480656686066,-0.1531104610264894,0.124214052423678,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,linear_qr,0.1,add_residual,7,577,-0.0189108295595401,-0.1996480656686066,-0.1297363445794666,0.0919968911640846,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,linear_qr,0.5,add_residual,3,577,0.0071503031547201,0.0409821925966574,-0.0375832351646776,0.048550556528403,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,linear_qr,0.5,add_residual,7,577,0.0071503031547201,0.0409821925966574,-0.0258719553408508,0.0417593517248406,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1380760119958113,1.4932364422921374,-0.0443574593196556,0.3419611565968983,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1380760119958113,1.4932364422921374,-0.0301287635716138,0.3192534690229948,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.0243361621148248,-0.1328982053636952,-0.1978084194349517,0.1493772752958928,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.0243361621148248,-0.1328982053636952,-0.1536545587590678,0.1147383166252966,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.1,add_residual,3,577,-0.0249278479837163,-0.2651995495099059,-0.1575073269842241,0.1119808259017879,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.1,add_residual,7,577,-0.0249278479837163,-0.2651995495099059,-0.1347645149845364,0.0819938057174468,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.0784425668476012,-0.8298015659967385,-0.1231015490460832,-0.0350565544952809,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,pca_1,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.0784425668476012,-0.8298015659967385,-0.1131966855963616,-0.0460059515804689,clock_FXKST_USNY_quote,lower_loss_interval
observed_change,pca_1,with_positioning,linear_qr,0.5,add_residual,3,577,0.0121681212144288,0.0697419782572442,-0.0346195001734282,0.0555526889086557,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.5,add_residual,7,577,0.0121681212144288,0.0697419782572442,-0.0217554468552243,0.0475330535901808,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0050178180597086,0.0287480040981791,-0.000430025379311,0.0128872472316336,clock_FXKST_USNY_quote,interval_includes_zero
observed_change,pca_1,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0050178180597086,0.0287480040981791,-0.0002567023601993,0.0123434884071251,clock_FXKST_USNY_quote,interval_includes_zero
